hour,value
2025-06-11 00:00:00,48.075629405840886
2025-06-11 01:00:00,49.3010101010101
2025-06-11 02:00:00,51.034236947791165
2025-06-11 03:00:00,51.19759665621734
2025-06-11 04:00:00,51.15268138801262
2025-06-11 05:00:00,50.25802955665025
2025-06-11 06:00:00,49.7226957383548
2025-06-11 07:00:00,50.106686046511626
2025-06-11 08:00:00,49.07878172588833
2025-06-11 09:00:00,50.988484848484845
2025-06-11 10:00:00,49.656345177664974
2025-06-11 11:00:00,49.35899419729207
2025-06-11 12:00:00,49.18330115830116
2025-06-11 13:00:00,49.173384763741566
2025-06-11 14:00:00,49.47364102564103
2025-06-11 15:00:00,48.8720152817574
2025-06-11 16:00:00,49.06564659427443
2025-06-11 17:00:00,51.085787847579816
2025-06-11 18:00:00,50.52194881889764
2025-06-11 19:00:00,49.20666013712047
2025-06-11 20:00:00,49.88788187372709
2025-06-11 21:00:00,50.24188790560472
2025-06-11 22:00:00,49.056646825396825
2025-06-11 23:00:00,49.44140625
