hour,value
2025-06-27 00:00:00,49.60514563106796
2025-06-27 01:00:00,50.53638077285579
2025-06-27 02:00:00,48.39846005774783
2025-06-27 03:00:00,50.75497185741089
2025-06-27 04:00:00,49.87963709677419
2025-06-27 05:00:00,47.97750257997936
2025-06-27 06:00:00,48.90914634146341
2025-06-27 07:00:00,50.87291886195996
2025-06-27 08:00:00,50.79151036525173
2025-06-27 09:00:00,50.19383983572896
2025-06-27 10:00:00,48.88599033816425
2025-06-27 11:00:00,51.564366632337794
2025-06-27 12:00:00,50.35811719500481
2025-06-27 13:00:00,49.5728078817734
2025-06-27 14:00:00,49.52076228686058
2025-06-27 15:00:00,49.62529644268775
2025-06-27 16:00:00,49.59534883720931
2025-06-27 17:00:00,49.23245967741936
2025-06-27 18:00:00,49.87603640040445
2025-06-27 19:00:00,51.622708757637476
2025-06-27 20:00:00,49.82044088176353
2025-06-27 21:00:00,50.17042682926829
2025-06-27 22:00:00,49.897131552917905
2025-06-27 23:00:00,49.33401849948613
