hour,value
2025-06-01 00:00:00,49.82430886558627
2025-06-01 01:00:00,50.564509990485256
2025-06-01 02:00:00,49.47839922854388
2025-06-01 03:00:00,50.264078578110386
2025-06-01 04:00:00,48.939779559118236
2025-06-01 05:00:00,50.865860735009676
2025-06-01 06:00:00,50.13191489361702
2025-06-01 07:00:00,49.083778801843316
2025-06-01 08:00:00,49.643707973102785
2025-06-01 09:00:00,48.98216432865731
2025-06-01 10:00:00,48.654626865671645
2025-06-01 11:00:00,48.23666997026759
2025-06-01 12:00:00,49.50648330058939
2025-06-01 13:00:00,49.85864135864136
2025-06-01 14:00:00,49.36635514018692
2025-06-01 15:00:00,49.34007820136853
2025-06-01 16:00:00,50.08485418626528
2025-06-01 17:00:00,52.351966873706004
2025-06-01 18:00:00,49.42751677852349
2025-06-01 19:00:00,50.427537688442214
2025-06-01 20:00:00,50.07990049751244
2025-06-01 21:00:00,50.643098311817276
2025-06-01 22:00:00,49.72715430861723
2025-06-01 23:00:00,48.91155378486056
