hour,value
2025-06-24 00:00:00,49.8467
2025-06-24 01:00:00,51.36234146341464
2025-06-24 02:00:00,49.66599799398195
2025-06-24 03:00:00,49.26653061224489
2025-06-24 04:00:00,49.99332688588007
2025-06-24 05:00:00,49.93812375249501
2025-06-24 06:00:00,51.51754385964912
2025-06-24 07:00:00,48.90648702594811
2025-06-24 08:00:00,52.746822033898304
2025-06-24 09:00:00,49.39468186134852
2025-06-24 10:00:00,50.87968596663396
2025-06-24 11:00:00,49.11216475095785
2025-06-24 12:00:00,51.26753507014028
2025-06-24 13:00:00,48.99576771653543
2025-06-24 14:00:00,49.45547877591313
2025-06-24 15:00:00,49.99201923076923
2025-06-24 16:00:00,47.56553106212425
2025-06-24 17:00:00,50.67565656565657
2025-06-24 18:00:00,51.91750266808965
2025-06-24 19:00:00,48.52266536964981
2025-06-24 20:00:00,51.002242609582055
2025-06-24 21:00:00,49.71498054474708
2025-06-24 22:00:00,47.488106565176025
2025-06-24 23:00:00,49.64794383149448
