hour,value
2025-06-28 00:00:00,50.03411306042885
2025-06-28 01:00:00,49.238173076923076
2025-06-28 02:00:00,49.1021113243762
2025-06-28 03:00:00,49.227161749745676
2025-06-28 04:00:00,50.14518371400198
2025-06-28 05:00:00,50.04624277456647
2025-06-28 06:00:00,50.73172147001934
2025-06-28 07:00:00,50.09615014436959
2025-06-28 08:00:00,49.16878727634195
2025-06-28 09:00:00,51.08126829268293
2025-06-28 10:00:00,48.61844946025515
2025-06-28 11:00:00,49.089894128970165
2025-06-28 12:00:00,49.27520661157025
2025-06-28 13:00:00,49.517201166180755
2025-06-28 14:00:00,50.610775427995975
2025-06-28 15:00:00,50.65995975855131
2025-06-28 16:00:00,49.889353233830846
2025-06-28 17:00:00,51.16015625
2025-06-28 18:00:00,50.44210526315789
2025-06-28 19:00:00,48.935158501440924
2025-06-28 20:00:00,49.61746641074856
2025-06-28 21:00:00,51.102254901960784
2025-06-28 22:00:00,49.01704658077304
2025-06-28 23:00:00,51.21557059961315
