hour,value
2025-06-30 00:00:00,49.929016064257034
2025-06-30 01:00:00,50.818084066471165
2025-06-30 02:00:00,49.38174523570712
2025-06-30 03:00:00,50.852574257425744
2025-06-30 04:00:00,50.027527527527525
2025-06-30 05:00:00,50.46673511293634
2025-06-30 06:00:00,49.143447580645166
2025-06-30 07:00:00,50.435305719921104
2025-06-30 08:00:00,49.306432748538015
2025-06-30 09:00:00,49.065781409601634
2025-06-30 10:00:00,51.38751200768492
2025-06-30 11:00:00,48.37750730282376
2025-06-30 12:00:00,50.25076452599389
2025-06-30 13:00:00,49.89599609375
2025-06-30 14:00:00,51.052670157068064
2025-06-30 15:00:00,49.91912681912682
2025-06-30 16:00:00,48.9312199807877
2025-06-30 17:00:00,50.11654749744637
2025-06-30 18:00:00,50.37382098171319
2025-06-30 19:00:00,51.41056485355649
2025-06-30 20:00:00,49.705429417571565
2025-06-30 21:00:00,50.6312810327706
2025-06-30 22:00:00,48.37370936902486
2025-06-30 23:00:00,50.395344325897184
