hour,value
2025-06-09 00:00:00,48.60982490272374
2025-06-09 01:00:00,49.0061479346782
2025-06-09 02:00:00,48.02
2025-06-09 03:00:00,50.09969104016478
2025-06-09 04:00:00,49.2610337972167
2025-06-09 05:00:00,49.17356097560976
2025-06-09 06:00:00,49.21880907372401
2025-06-09 07:00:00,50.815557830092125
2025-06-09 08:00:00,48.49823182711198
2025-06-09 09:00:00,50.80224609375
2025-06-09 10:00:00,50.835082604470365
2025-06-09 11:00:00,49.098922624877574
2025-06-09 12:00:00,49.71075050709939
2025-06-09 13:00:00,48.798007968127486
2025-06-09 14:00:00,50.20112474437627
2025-06-09 15:00:00,50.7418533604888
2025-06-09 16:00:00,49.77350993377483
2025-06-09 17:00:00,49.49222333000997
2025-06-09 18:00:00,50.404125736738706
2025-06-09 19:00:00,50.24745222929936
2025-06-09 20:00:00,51.82379146919431
2025-06-09 21:00:00,49.83330019880716
2025-06-09 22:00:00,49.6284304047384
2025-06-09 23:00:00,47.59232209737828
