hour,value
2025-06-06 00:00:00,49.12709807886754
2025-06-06 01:00:00,50.796865203761755
2025-06-06 02:00:00,50.35538005923001
2025-06-06 03:00:00,50.120923379174855
2025-06-06 04:00:00,50.5972522080471
2025-06-06 05:00:00,49.209999999999994
2025-06-06 06:00:00,49.5322517207473
2025-06-06 07:00:00,49.02
2025-06-06 08:00:00,49.732593340060546
2025-06-06 09:00:00,49.14688995215311
2025-06-06 10:00:00,51.29582089552239
2025-06-06 11:00:00,50.74109165808445
2025-06-06 12:00:00,50.85424901185771
2025-06-06 13:00:00,50.62507522567703
2025-06-06 14:00:00,51.99672131147541
2025-06-06 15:00:00,49.05361875637105
2025-06-06 16:00:00,50.26122047244095
2025-06-06 17:00:00,48.63447580645161
2025-06-06 18:00:00,50.01925343811395
2025-06-06 19:00:00,49.196875000000006
2025-06-06 20:00:00,51.143055555555556
2025-06-06 21:00:00,49.487157695939565
2025-06-06 22:00:00,50.21887351778656
2025-06-06 23:00:00,48.6302752293578
