hour,value
2025-06-18 00:00:00,48.788328387734914
2025-06-18 01:00:00,50.18186968838527
2025-06-18 02:00:00,49.234523809523814
2025-06-18 03:00:00,50.22225490196078
2025-06-18 04:00:00,50.06371681415929
2025-06-18 05:00:00,50.9363188976378
2025-06-18 06:00:00,50.463608562691135
2025-06-18 07:00:00,51.59477682811016
2025-06-18 08:00:00,50.248469891411645
2025-06-18 09:00:00,51.65732217573222
2025-06-18 10:00:00,51.146298124383016
2025-06-18 11:00:00,49.6759375
2025-06-18 12:00:00,50.63314065510597
2025-06-18 13:00:00,49.377085427135675
2025-06-18 14:00:00,50.518546845124284
2025-06-18 15:00:00,49.07576961271103
2025-06-18 16:00:00,49.540320962888664
2025-06-18 17:00:00,51.345219885277245
2025-06-18 18:00:00,50.781703470031545
2025-06-18 19:00:00,48.51108850457783
2025-06-18 20:00:00,51.5585519412382
2025-06-18 21:00:00,49.95989847715736
2025-06-18 22:00:00,49.96944444444444
2025-06-18 23:00:00,48.542061855670106
