hour,value
2025-06-22 00:00:00,51.25404878048781
2025-06-22 01:00:00,49.887429643527206
2025-06-22 02:00:00,49.27923809523809
2025-06-22 03:00:00,50.5939423076923
2025-06-22 04:00:00,49.64224224224224
2025-06-22 05:00:00,49.166339548577035
2025-06-22 06:00:00,50.75237091675448
2025-06-22 07:00:00,50.63487684729064
2025-06-22 08:00:00,50.01001984126984
2025-06-22 09:00:00,50.58242843040474
2025-06-22 10:00:00,50.080413385826766
2025-06-22 11:00:00,51.443668993020935
2025-06-22 12:00:00,49.80966135458168
2025-06-22 13:00:00,51.55134854771784
2025-06-22 14:00:00,49.69107843137255
2025-06-22 15:00:00,49.63785140562249
2025-06-22 16:00:00,51.03313550939664
2025-06-22 17:00:00,50.31720747295969
2025-06-22 18:00:00,49.923529411764704
2025-06-22 19:00:00,50.56542713567839
2025-06-22 20:00:00,50.03340358271865
2025-06-22 21:00:00,51.31945889698231
2025-06-22 22:00:00,50.90371456500489
2025-06-22 23:00:00,51.28138401559454
