hour,value
2025-06-16 00:00:00,52.14722222222222
2025-06-16 01:00:00,50.54353405725568
2025-06-16 02:00:00,49.94763819095478
2025-06-16 03:00:00,50.85693215339233
2025-06-16 04:00:00,49.61465603190429
2025-06-16 05:00:00,48.30990899898888
2025-06-16 06:00:00,50.314085914085915
2025-06-16 07:00:00,50.82569169960474
2025-06-16 08:00:00,50.00162436548223
2025-06-16 09:00:00,49.94661885245902
2025-06-16 10:00:00,50.91299709020369
2025-06-16 11:00:00,50.31844046364594
2025-06-16 12:00:00,50.55954724409449
2025-06-16 13:00:00,50.35414201183432
2025-06-16 14:00:00,49.25625606207565
2025-06-16 15:00:00,51.27579365079365
2025-06-16 16:00:00,49.22086693548387
2025-06-16 17:00:00,49.901280788177345
2025-06-16 18:00:00,50.91479289940828
2025-06-16 19:00:00,51.93352272727273
2025-06-16 20:00:00,51.60495951417004
2025-06-16 21:00:00,51.03748743718593
2025-06-16 22:00:00,49.91243781094527
2025-06-16 23:00:00,50.48009661835749
