hour,value
2025-06-29 00:00:00,49.70198412698412
2025-06-29 01:00:00,49.98041338582677
2025-06-29 02:00:00,48.08779011099899
2025-06-29 03:00:00,50.129085603112834
2025-06-29 04:00:00,50.203656126482215
2025-06-29 05:00:00,50.983654822335026
2025-06-29 06:00:00,50.21884346959123
2025-06-29 07:00:00,50.33610832497492
2025-06-29 08:00:00,50.43011928429423
2025-06-29 09:00:00,49.20650406504065
2025-06-29 10:00:00,51.26683366733467
2025-06-29 11:00:00,49.531931166347995
2025-06-29 12:00:00,49.53619691119691
2025-06-29 13:00:00,49.3583495145631
2025-06-29 14:00:00,49.3857
2025-06-29 15:00:00,49.8720703125
2025-06-29 16:00:00,49.49457058242843
2025-06-29 17:00:00,49.89641472868217
2025-06-29 18:00:00,49.28267716535433
2025-06-29 19:00:00,47.2815369261477
2025-06-29 20:00:00,49.9706457925636
2025-06-29 21:00:00,49.761388074291304
2025-06-29 22:00:00,49.810303030303025
2025-06-29 23:00:00,51.07196531791907
