hour,value
2025-06-23 00:00:00,49.54239130434783
2025-06-23 01:00:00,49.75893909626719
2025-06-23 02:00:00,50.23822937625755
2025-06-23 03:00:00,50.18869395711501
2025-06-23 04:00:00,48.85085877862595
2025-06-23 05:00:00,49.67476635514019
2025-06-23 06:00:00,50.03240832507433
2025-06-23 07:00:00,50.68665997993982
2025-06-23 08:00:00,49.083911368015414
2025-06-23 09:00:00,47.64382716049383
2025-06-23 10:00:00,50.00204081632653
2025-06-23 11:00:00,49.81758130081301
2025-06-23 12:00:00,51.1488736532811
2025-06-23 13:00:00,50.261629048086355
2025-06-23 14:00:00,50.02150866462793
2025-06-23 15:00:00,49.35446058091286
2025-06-23 16:00:00,49.50210325047801
2025-06-23 17:00:00,50.27818725099602
2025-06-23 18:00:00,48.45274725274725
2025-06-23 19:00:00,49.468328141225335
2025-06-23 20:00:00,48.59055501460565
2025-06-23 21:00:00,52.0443359375
2025-06-23 22:00:00,49.46795634920635
2025-06-23 23:00:00,49.260652395514775
