hour,value
2025-06-19 00:00:00,49.376744186046515
2025-06-19 01:00:00,50.58466076696165
2025-06-19 02:00:00,50.813065326633165
2025-06-19 03:00:00,50.914945919370695
2025-06-19 04:00:00,49.34719101123596
2025-06-19 05:00:00,49.518138195777354
2025-06-19 06:00:00,49.66682974559687
2025-06-19 07:00:00,50.033432539682536
2025-06-19 08:00:00,51.529979466119094
2025-06-19 09:00:00,49.33104448742747
2025-06-19 10:00:00,48.764664664664664
2025-06-19 11:00:00,49.36890756302521
2025-06-19 12:00:00,49.507100591715975
2025-06-19 13:00:00,49.36609485368315
2025-06-19 14:00:00,50.23319502074689
2025-06-19 15:00:00,49.000388349514566
2025-06-19 16:00:00,51.158167330677294
2025-06-19 17:00:00,50.050051813471505
2025-06-19 18:00:00,51.32893700787401
2025-06-19 19:00:00,48.07696078431373
2025-06-19 20:00:00,49.43346897253306
2025-06-19 21:00:00,51.3027566539924
2025-06-19 22:00:00,50.09118257261411
2025-06-19 23:00:00,50.4593984962406
