hour,value
2025-06-04 00:00:00,49.439473684210526
2025-06-04 01:00:00,51.642211055276384
2025-06-04 02:00:00,50.55334608030593
2025-06-04 03:00:00,50.93539381854436
2025-06-04 04:00:00,50.503154574132495
2025-06-04 05:00:00,50.285532746823066
2025-06-04 06:00:00,49.70474268415742
2025-06-04 07:00:00,49.853438113948926
2025-06-04 08:00:00,49.281065088757394
2025-06-04 09:00:00,51.535741811175335
2025-06-04 10:00:00,49.202705515088454
2025-06-04 11:00:00,50.687194525904204
2025-06-04 12:00:00,50.10324543610548
2025-06-04 13:00:00,48.708699808795416
2025-06-04 14:00:00,48.77812187812188
2025-06-04 15:00:00,50.17685185185185
2025-06-04 16:00:00,50.86522574447646
2025-06-04 17:00:00,50.29183266932271
2025-06-04 18:00:00,50.06123260437376
2025-06-04 19:00:00,51.33456669912366
2025-06-04 20:00:00,50.04114737883284
2025-06-04 21:00:00,49.94315476190476
2025-06-04 22:00:00,50.85844930417495
2025-06-04 23:00:00,49.270309477756285
