hour,value
2025-06-05 00:00:00,48.62660194174757
2025-06-05 01:00:00,49.051305220883535
2025-06-05 02:00:00,50.54810756972112
2025-06-05 03:00:00,50.32564870259481
2025-06-05 04:00:00,50.26492610837438
2025-06-05 05:00:00,49.01485943775101
2025-06-05 06:00:00,49.69666329625885
2025-06-05 07:00:00,48.71248808388942
2025-06-05 08:00:00,50.63413693346191
2025-06-05 09:00:00,49.93982387475538
2025-06-05 10:00:00,50.221212121212126
2025-06-05 11:00:00,50.54435483870968
2025-06-05 12:00:00,50.80116618075802
2025-06-05 13:00:00,49.71543756145526
2025-06-05 14:00:00,50.80126459143968
2025-06-05 15:00:00,48.97225490196078
2025-06-05 16:00:00,49.32613065326633
2025-06-05 17:00:00,50.1910243902439
2025-06-05 18:00:00,49.69616977225673
2025-06-05 19:00:00,51.55504407443682
2025-06-05 20:00:00,49.55971659919028
2025-06-05 21:00:00,48.73765060240964
2025-06-05 22:00:00,50.54430379746835
2025-06-05 23:00:00,50.087715930902114
