hour,value
2025-06-20 00:00:00,51.254780114722756
2025-06-20 01:00:00,49.274193548387096
2025-06-20 02:00:00,50.01586679725759
2025-06-20 03:00:00,51.65387797311272
2025-06-20 04:00:00,48.043592330978804
2025-06-20 05:00:00,48.388934426229504
2025-06-20 06:00:00,50.043258971871964
2025-06-20 07:00:00,48.53657086223984
2025-06-20 08:00:00,50.073961499493414
2025-06-20 09:00:00,50.1015625
2025-06-20 10:00:00,50.02837407013815
2025-06-20 11:00:00,50.81141253507951
2025-06-20 12:00:00,51.313695871097686
2025-06-20 13:00:00,47.40438328236493
2025-06-20 14:00:00,49.83935281837161
2025-06-20 15:00:00,50.62850146914789
2025-06-20 16:00:00,51.18493150684932
2025-06-20 17:00:00,50.325641025641026
2025-06-20 18:00:00,49.7128672745694
2025-06-20 19:00:00,51.14109311740891
2025-06-20 20:00:00,49.97369458128079
2025-06-20 21:00:00,49.35847542627884
2025-06-20 22:00:00,50.565465465465465
2025-06-20 23:00:00,48.9242954324587
