hour,value
2025-06-08 00:00:00,49.40553359683795
2025-06-08 01:00:00,50.412036108324976
2025-06-08 02:00:00,50.36926229508197
2025-06-08 03:00:00,50.853854166666665
2025-06-08 04:00:00,48.5664039408867
2025-06-08 05:00:00,48.903106796116504
2025-06-08 06:00:00,48.70832497492477
2025-06-08 07:00:00,49.625
2025-06-08 08:00:00,48.74127290260366
2025-06-08 09:00:00,50.02479674796748
2025-06-08 10:00:00,50.76033966033966
2025-06-08 11:00:00,52.6047619047619
2025-06-08 12:00:00,49.94754754754754
2025-06-08 13:00:00,50.66882352941176
2025-06-08 14:00:00,51.097716460513794
2025-06-08 15:00:00,49.79514851485148
2025-06-08 16:00:00,49.86443349753695
2025-06-08 17:00:00,50.117053481331986
2025-06-08 18:00:00,50.9773786407767
2025-06-08 19:00:00,50.980136319376825
2025-06-08 20:00:00,47.21852589641434
2025-06-08 21:00:00,50.44479768786127
2025-06-08 22:00:00,50.46696787148594
2025-06-08 23:00:00,50.459920239282155
