hour,value
2025-06-25 00:00:00,50.40148957298908
2025-06-25 01:00:00,50.96904296875
2025-06-25 02:00:00,50.86785370548604
2025-06-25 03:00:00,49.077920792079205
2025-06-25 04:00:00,50.14044044044044
2025-06-25 05:00:00,51.63226804123712
2025-06-25 06:00:00,50.452277432712215
2025-06-25 07:00:00,49.000891972249754
2025-06-25 08:00:00,48.45389162561576
2025-06-25 09:00:00,50.44489402697496
2025-06-25 10:00:00,50.377966101694916
2025-06-25 11:00:00,51.37615894039735
2025-06-25 12:00:00,50.57047244094488
2025-06-25 13:00:00,50.96456456456456
2025-06-25 14:00:00,49.704990403071015
2025-06-25 15:00:00,49.664081632653065
2025-06-25 16:00:00,49.8375486381323
2025-06-25 17:00:00,51.34203354297694
2025-06-25 18:00:00,49.285742574257426
2025-06-25 19:00:00,51.14151486097795
2025-06-25 20:00:00,49.89218146718147
2025-06-25 21:00:00,49.29971374045802
2025-06-25 22:00:00,49.39690170940171
2025-06-25 23:00:00,51.18460057747835
