hour,value
2025-06-14 00:00:00,49.940524193548384
2025-06-14 01:00:00,49.96153846153846
2025-06-14 02:00:00,49.824340770791075
2025-06-14 03:00:00,50.48377281947262
2025-06-14 04:00:00,51.1120654396728
2025-06-14 05:00:00,49.457699999999996
2025-06-14 06:00:00,50.06351063829787
2025-06-14 07:00:00,50.08933333333333
2025-06-14 08:00:00,50.48886639676113
2025-06-14 09:00:00,51.8075
2025-06-14 10:00:00,50.537894736842105
2025-06-14 11:00:00,49.47482724580454
2025-06-14 12:00:00,50.001364522417155
2025-06-14 13:00:00,49.925828460038986
2025-06-14 14:00:00,49.837047619047624
2025-06-14 15:00:00,48.98695219123506
2025-06-14 16:00:00,52.426752221125376
2025-06-14 17:00:00,51.16154628687691
2025-06-14 18:00:00,49.623576423576424
2025-06-14 19:00:00,49.489599999999996
2025-06-14 20:00:00,50.05667330677291
2025-06-14 21:00:00,49.334522560335785
2025-06-14 22:00:00,48.35248565965583
2025-06-14 23:00:00,51.39179841897233
