hour,value
2025-06-13 00:00:00,48.228729838709675
2025-06-13 01:00:00,50.33860696517413
2025-06-13 02:00:00,50.00707171314741
2025-06-13 03:00:00,49.955988023952095
2025-06-13 04:00:00,50.919504950495046
2025-06-13 05:00:00,49.679979879275656
2025-06-13 06:00:00,50.00912738214644
2025-06-13 07:00:00,50.16523765144455
2025-06-13 08:00:00,51.20436893203883
2025-06-13 09:00:00,48.95630498533725
2025-06-13 10:00:00,50.3369094488189
2025-06-13 11:00:00,50.839282153539386
2025-06-13 12:00:00,50.696954813359525
2025-06-13 13:00:00,49.94582043343653
2025-06-13 14:00:00,50.14817012858556
2025-06-13 15:00:00,51.01230046948357
2025-06-13 16:00:00,50.28971774193548
2025-06-13 17:00:00,51.66121212121212
2025-06-13 18:00:00,49.06653144016227
2025-06-13 19:00:00,50.103398058252424
2025-06-13 20:00:00,49.25683229813664
2025-06-13 21:00:00,48.51024875621891
2025-06-13 22:00:00,48.38728897715988
2025-06-13 23:00:00,49.53333333333333
