hour,value
2025-06-17 00:00:00,50.07209302325582
2025-06-17 01:00:00,48.806666666666665
2025-06-17 02:00:00,49.15191532258064
2025-06-17 03:00:00,50.361111111111114
2025-06-17 04:00:00,50.28871128871129
2025-06-17 05:00:00,50.53112919633774
2025-06-17 06:00:00,50.00511534603811
2025-06-17 07:00:00,48.74761450381679
2025-06-17 08:00:00,50.74140926640926
2025-06-17 09:00:00,50.18454545454545
2025-06-17 10:00:00,50.4266129032258
2025-06-17 11:00:00,49.806292352371734
2025-06-17 12:00:00,50.52472472472472
2025-06-17 13:00:00,50.749443882709805
2025-06-17 14:00:00,50.3847609561753
2025-06-17 15:00:00,49.501424211597154
2025-06-17 16:00:00,48.664334975369464
2025-06-17 17:00:00,49.920743034055725
2025-06-17 18:00:00,51.600198807157064
2025-06-17 19:00:00,50.27749757516974
2025-06-17 20:00:00,48.3625843780135
2025-06-17 21:00:00,48.58586239396795
2025-06-17 22:00:00,49.77130264446621
2025-06-17 23:00:00,50.37933070866142
